img1,img2,is_same_person,model,backend,similarity_metric,distance,threshold,similarity,verified,result_type
015336.jpg,025883.jpg,True,OpenFace,ssd,cosine,0.3854244218078132,0.1,61.46,False,FN
015336.jpg,025883.jpg,True,OpenFace,ssd,euclidean,0.8779799910137558,0.55,N/A,False,FN
015336.jpg,025883.jpg,True,OpenFace,mtcnn,cosine,0.3264138978621207,0.1,67.36,False,FN
015336.jpg,025883.jpg,True,OpenFace,mtcnn,euclidean,0.8079775692284072,0.55,N/A,False,FN
015336.jpg,025883.jpg,True,OpenFace,retinaface,cosine,0.3127540192476185,0.1,68.72,False,FN
015336.jpg,025883.jpg,True,OpenFace,retinaface,euclidean,0.7908906669440732,0.55,N/A,False,FN
015336.jpg,025883.jpg,True,ArcFace,opencv,cosine,0.37582784453568174,0.68,62.42,True,TP
015336.jpg,025883.jpg,True,ArcFace,opencv,euclidean,3.6946735030803852,4.15,N/A,True,TP
015336.jpg,025883.jpg,True,ArcFace,ssd,cosine,0.377128039987508,0.68,62.29,True,TP
015336.jpg,025883.jpg,True,ArcFace,ssd,euclidean,3.489002558389169,4.15,N/A,True,TP
015336.jpg,025883.jpg,True,ArcFace,mtcnn,cosine,0.3112819866457244,0.68,68.87,True,TP
015336.jpg,025883.jpg,True,ArcFace,mtcnn,euclidean,3.8854531405857675,4.15,N/A,True,TP
015336.jpg,025883.jpg,True,ArcFace,retinaface,cosine,0.3685710098539905,0.68,63.14,True,TP
015336.jpg,025883.jpg,True,ArcFace,retinaface,euclidean,3.7960564437552757,4.15,N/A,True,TP
069458.jpg,070480.jpg,True,Facenet,opencv,cosine,0.5527447736492325,0.4,44.73,False,FN
069458.jpg,070480.jpg,True,Facenet,opencv,euclidean,13.376286643319922,10.0,N/A,False,FN
069458.jpg,070480.jpg,True,Facenet,ssd,cosine,0.4335457141984511,0.4,56.65,False,FN
069458.jpg,070480.jpg,True,Facenet,ssd,euclidean,10.691077327256004,10.0,N/A,False,FN
069458.jpg,070480.jpg,True,Facenet,mtcnn,cosine,0.48687650467448906,0.4,51.31,False,FN
069458.jpg,070480.jpg,True,Facenet,mtcnn,euclidean,11.76296619225466,10.0,N/A,False,FN
069458.jpg,070480.jpg,True,Facenet,retinaface,cosine,0.4114646172274825,0.4,58.85,False,FN
069458.jpg,070480.jpg,True,Facenet,retinaface,euclidean,10.669606744235463,10.0,N/A,False,FN
069458.jpg,070480.jpg,True,OpenFace,opencv,cosine,0.3540521307299954,0.1,64.59,False,FN
069458.jpg,070480.jpg,True,OpenFace,opencv,euclidean,0.8414893242409129,0.55,N/A,False,FN
069458.jpg,070480.jpg,True,OpenFace,ssd,cosine,0.34655892505319275,0.1,65.34,False,FN
069458.jpg,070480.jpg,True,OpenFace,ssd,euclidean,0.8325370300165926,0.55,N/A,False,FN
069458.jpg,070480.jpg,True,OpenFace,mtcnn,cosine,0.33830456255796193,0.1,66.17,False,FN
069458.jpg,070480.jpg,True,OpenFace,mtcnn,euclidean,0.8225625512674836,0.55,N/A,False,FN
069458.jpg,070480.jpg,True,OpenFace,retinaface,cosine,0.2119203911694043,0.1,78.81,False,FN
069458.jpg,070480.jpg,True,OpenFace,retinaface,euclidean,0.6510305539503922,0.55,N/A,False,FN
069458.jpg,070480.jpg,True,ArcFace,opencv,cosine,0.6211578703602701,0.68,37.88,True,TP
069458.jpg,070480.jpg,True,ArcFace,opencv,euclidean,4.021540104619015,4.15,N/A,True,TP
069458.jpg,070480.jpg,True,ArcFace,ssd,cosine,0.8132624375766938,0.68,18.67,False,FN
069458.jpg,070480.jpg,True,ArcFace,ssd,euclidean,3.6496501349249573,4.15,N/A,True,TP
069458.jpg,070480.jpg,True,ArcFace,mtcnn,cosine,0.6587294928717581,0.68,34.13,True,TP
069458.jpg,070480.jpg,True,ArcFace,mtcnn,euclidean,3.6550019851031266,4.15,N/A,True,TP
069458.jpg,070480.jpg,True,ArcFace,retinaface,cosine,0.7722353191546072,0.68,22.78,False,FN
069458.jpg,070480.jpg,True,ArcFace,retinaface,euclidean,4.110944401256053,4.15,N/A,True,TP
000002.jpg,000003.jpg,False,Facenet,ssd,cosine,0.9493605728257294,0.4,5.06,False,TN
000002.jpg,000003.jpg,False,Facenet,ssd,euclidean,12.945453629761834,10.0,N/A,False,TN
000002.jpg,000003.jpg,False,Facenet,mtcnn,cosine,1.0482608605897616,0.4,0.0,False,TN
000002.jpg,000003.jpg,False,Facenet,mtcnn,euclidean,13.617910084884759,10.0,N/A,False,TN
000002.jpg,000003.jpg,False,Facenet,retinaface,cosine,1.0231497019871467,0.4,0.0,False,TN
000002.jpg,000003.jpg,False,Facenet,retinaface,euclidean,13.131178563942402,10.0,N/A,False,TN
000002.jpg,000003.jpg,False,OpenFace,ssd,cosine,0.3900202311339155,0.1,61.0,False,TN
000002.jpg,000003.jpg,False,OpenFace,ssd,euclidean,0.8831989624577408,0.55,N/A,False,TN
000002.jpg,000003.jpg,False,OpenFace,mtcnn,cosine,0.6314410191968167,0.1,36.86,False,TN
000002.jpg,000003.jpg,False,OpenFace,mtcnn,euclidean,1.1237802869682223,0.55,N/A,False,TN
000002.jpg,000003.jpg,False,OpenFace,retinaface,cosine,0.3697911167518124,0.1,63.02,False,TN
000002.jpg,000003.jpg,False,OpenFace,retinaface,euclidean,0.8599896377452282,0.55,N/A,False,TN
000002.jpg,000003.jpg,False,ArcFace,ssd,cosine,0.860698518589126,0.68,13.93,False,TN
000002.jpg,000003.jpg,False,ArcFace,ssd,euclidean,4.9225298131758395,4.15,N/A,False,TN
000002.jpg,000003.jpg,False,ArcFace,mtcnn,cosine,0.9459242983553259,0.68,5.41,False,TN
000002.jpg,000003.jpg,False,ArcFace,mtcnn,euclidean,6.6869613181918295,4.15,N/A,False,TN
000002.jpg,000003.jpg,False,ArcFace,retinaface,cosine,0.8987581508570365,0.68,10.12,False,TN
000002.jpg,000003.jpg,False,ArcFace,retinaface,euclidean,6.11912344439384,4.15,N/A,False,TN
000008.jpg,019010.jpg,True,Facenet,opencv,cosine,0.425216168018402,0.4,57.48,False,FN
000008.jpg,019010.jpg,True,Facenet,opencv,euclidean,11.696517739815025,10.0,N/A,False,FN
000008.jpg,019010.jpg,True,Facenet,ssd,cosine,0.45892337307138265,0.4,54.11,False,FN
000008.jpg,019010.jpg,True,Facenet,ssd,euclidean,12.159312739058361,10.0,N/A,False,FN
000008.jpg,019010.jpg,True,Facenet,mtcnn,cosine,0.4720967527994393,0.4,52.79,False,FN
000008.jpg,019010.jpg,True,Facenet,mtcnn,euclidean,12.107538949813254,10.0,N/A,False,FN
000008.jpg,019010.jpg,True,Facenet,retinaface,cosine,0.3990697394585495,0.4,60.09,True,TP
000008.jpg,019010.jpg,True,Facenet,retinaface,euclidean,11.131658178080343,10.0,N/A,False,FN
000008.jpg,019010.jpg,True,OpenFace,opencv,cosine,0.5548779442193883,0.1,44.51,False,FN
000008.jpg,019010.jpg,True,OpenFace,opencv,euclidean,1.053449468266084,0.55,N/A,False,FN
000008.jpg,019010.jpg,True,OpenFace,ssd,cosine,0.3526447246094918,0.1,64.74,False,FN
000008.jpg,019010.jpg,True,OpenFace,ssd,euclidean,0.839815160099353,0.55,N/A,False,FN
000008.jpg,019010.jpg,True,OpenFace,mtcnn,cosine,0.3322442952425305,0.1,66.78,False,FN
000008.jpg,019010.jpg,True,OpenFace,mtcnn,euclidean,0.8151616849386006,0.55,N/A,False,FN
000008.jpg,019010.jpg,True,OpenFace,retinaface,cosine,0.33596449686745855,0.1,66.4,False,FN
000008.jpg,019010.jpg,True,OpenFace,retinaface,euclidean,0.8197127655600578,0.55,N/A,False,FN
000008.jpg,019010.jpg,True,ArcFace,opencv,cosine,0.43810869756948134,0.68,56.19,True,TP
000008.jpg,019010.jpg,True,ArcFace,opencv,euclidean,3.373074002637735,4.15,N/A,True,TP
000008.jpg,019010.jpg,True,ArcFace,ssd,cosine,0.4581532526896316,0.68,54.18,True,TP
000008.jpg,019010.jpg,True,ArcFace,ssd,euclidean,3.2068904090028503,4.15,N/A,True,TP
000008.jpg,019010.jpg,True,ArcFace,mtcnn,cosine,0.49093292147879186,0.68,50.91,True,TP
000008.jpg,019010.jpg,True,ArcFace,mtcnn,euclidean,3.7985019792622094,4.15,N/A,True,TP
000008.jpg,019010.jpg,True,ArcFace,retinaface,cosine,0.42938380549032107,0.68,57.06,True,TP
000008.jpg,019010.jpg,True,ArcFace,retinaface,euclidean,3.4354550806272774,4.15,N/A,True,TP
011437.jpg,046844.jpg,True,Facenet,opencv,cosine,0.5235033598807737,0.4,47.65,False,FN
011437.jpg,046844.jpg,True,Facenet,opencv,euclidean,12.665200515069738,10.0,N/A,False,FN
011437.jpg,046844.jpg,True,Facenet,ssd,cosine,0.48159674847294753,0.4,51.84,False,FN
011437.jpg,046844.jpg,True,Facenet,ssd,euclidean,12.37639472376323,10.0,N/A,False,FN
011437.jpg,046844.jpg,True,Facenet,mtcnn,cosine,0.5538829139116115,0.4,44.61,False,FN
011437.jpg,046844.jpg,True,Facenet,mtcnn,euclidean,12.966171158210287,10.0,N/A,False,FN
011437.jpg,046844.jpg,True,Facenet,retinaface,cosine,0.5013665033277876,0.4,49.86,False,FN
011437.jpg,046844.jpg,True,Facenet,retinaface,euclidean,12.477133846730695,10.0,N/A,False,FN
011437.jpg,046844.jpg,True,OpenFace,opencv,cosine,0.2655350378317237,0.1,73.45,False,FN
011437.jpg,046844.jpg,True,OpenFace,opencv,euclidean,0.7287455546323359,0.55,N/A,False,FN
011437.jpg,046844.jpg,True,OpenFace,ssd,cosine,0.15711650013581258,0.1,84.29,False,FN
011437.jpg,046844.jpg,True,OpenFace,ssd,euclidean,0.560564905867087,0.55,N/A,False,FN
011437.jpg,046844.jpg,True,OpenFace,mtcnn,cosine,0.2567038091972168,0.1,74.33,False,FN
011437.jpg,046844.jpg,True,OpenFace,mtcnn,euclidean,0.7165246514979853,0.55,N/A,False,FN
011437.jpg,046844.jpg,True,OpenFace,retinaface,cosine,0.2638935205902845,0.1,73.61,False,FN
011437.jpg,046844.jpg,True,OpenFace,retinaface,euclidean,0.7264895480620326,0.55,N/A,False,FN
011437.jpg,046844.jpg,True,ArcFace,opencv,cosine,0.5444581676749858,0.68,45.55,True,TP
011437.jpg,046844.jpg,True,ArcFace,opencv,euclidean,3.61653103187058,4.15,N/A,True,TP
011437.jpg,046844.jpg,True,ArcFace,ssd,cosine,0.48522992026842926,0.68,51.48,True,TP
011437.jpg,046844.jpg,True,ArcFace,ssd,euclidean,3.089051712978925,4.15,N/A,True,TP
011437.jpg,046844.jpg,True,ArcFace,mtcnn,cosine,0.6128962423290516,0.68,38.71,True,TP
011437.jpg,046844.jpg,True,ArcFace,mtcnn,euclidean,3.322507172577757,4.15,N/A,True,TP
011437.jpg,046844.jpg,True,ArcFace,retinaface,cosine,0.5654382678310412,0.68,43.46,True,TP
011437.jpg,046844.jpg,True,ArcFace,retinaface,euclidean,3.1746588013895547,4.15,N/A,True,TP
018964.jpg,019907.jpg,True,Facenet,opencv,cosine,0.41731061372729017,0.4,58.27,False,FN
018964.jpg,019907.jpg,True,Facenet,opencv,euclidean,10.475611597641702,10.0,N/A,False,FN
018964.jpg,019907.jpg,True,Facenet,ssd,cosine,0.26236498796856866,0.4,73.76,True,TP
018964.jpg,019907.jpg,True,Facenet,ssd,euclidean,8.249297972137029,10.0,N/A,True,TP
018964.jpg,019907.jpg,True,Facenet,mtcnn,cosine,0.4069627105985809,0.4,59.3,False,FN
018964.jpg,019907.jpg,True,Facenet,mtcnn,euclidean,10.180110015795146,10.0,N/A,False,FN
018964.jpg,019907.jpg,True,Facenet,retinaface,cosine,0.3171382300996344,0.4,68.29,True,TP
018964.jpg,019907.jpg,True,Facenet,retinaface,euclidean,9.181536550303942,10.0,N/A,True,TP
018964.jpg,019907.jpg,True,OpenFace,opencv,cosine,0.2580459699233607,0.1,74.2,False,FN
018964.jpg,019907.jpg,True,OpenFace,opencv,euclidean,0.7183953848174087,0.55,N/A,False,FN
018964.jpg,019907.jpg,True,OpenFace,ssd,cosine,0.22662205064072005,0.1,77.34,False,FN
018964.jpg,019907.jpg,True,OpenFace,ssd,euclidean,0.6732340877406972,0.55,N/A,False,FN
018964.jpg,019907.jpg,True,OpenFace,mtcnn,cosine,0.26338403268248356,0.1,73.66,False,FN
018964.jpg,019907.jpg,True,OpenFace,mtcnn,euclidean,0.7257878885119473,0.55,N/A,False,FN
018964.jpg,019907.jpg,True,OpenFace,retinaface,cosine,0.1764721091286643,0.1,82.35,False,FN
018964.jpg,019907.jpg,True,OpenFace,retinaface,euclidean,0.5940910839703212,0.55,N/A,False,FN
018964.jpg,019907.jpg,True,ArcFace,opencv,cosine,0.6552694856206531,0.68,34.47,True,TP
018964.jpg,019907.jpg,True,ArcFace,opencv,euclidean,3.953956610171412,4.15,N/A,True,TP
018964.jpg,019907.jpg,True,ArcFace,ssd,cosine,0.5762337592284522,0.68,42.38,True,TP
018964.jpg,019907.jpg,True,ArcFace,ssd,euclidean,3.5302500402480215,4.15,N/A,True,TP
018964.jpg,019907.jpg,True,ArcFace,mtcnn,cosine,0.5448650815191749,0.68,45.51,True,TP
018964.jpg,019907.jpg,True,ArcFace,mtcnn,euclidean,3.517031373499146,4.15,N/A,True,TP
018964.jpg,019907.jpg,True,ArcFace,retinaface,cosine,0.5168861865401604,0.68,48.31,True,TP
018964.jpg,019907.jpg,True,ArcFace,retinaface,euclidean,3.3920947327567377,4.15,N/A,True,TP
010191.jpg,027559.jpg,True,Facenet,ssd,cosine,0.6531165237226637,0.4,34.69,False,FN
010191.jpg,027559.jpg,True,Facenet,ssd,euclidean,12.61274783617803,10.0,N/A,False,FN
010191.jpg,027559.jpg,True,Facenet,mtcnn,cosine,0.699376159897435,0.4,30.06,False,FN
010191.jpg,027559.jpg,True,Facenet,mtcnn,euclidean,13.247967519004401,10.0,N/A,False,FN
010191.jpg,027559.jpg,True,Facenet,retinaface,cosine,0.7321253429798109,0.4,26.79,False,FN
010191.jpg,027559.jpg,True,Facenet,retinaface,euclidean,13.236229303350816,10.0,N/A,False,FN
010191.jpg,027559.jpg,True,OpenFace,ssd,cosine,0.23112950573830549,0.1,76.89,False,FN
010191.jpg,027559.jpg,True,OpenFace,ssd,euclidean,0.6798963535538893,0.55,N/A,False,FN
010191.jpg,027559.jpg,True,OpenFace,mtcnn,cosine,0.3182500854006428,0.1,68.17,False,FN
010191.jpg,027559.jpg,True,OpenFace,mtcnn,euclidean,0.7978095676978245,0.55,N/A,False,FN
010191.jpg,027559.jpg,True,OpenFace,retinaface,cosine,0.2572317497698402,0.1,74.28,False,FN
010191.jpg,027559.jpg,True,OpenFace,retinaface,euclidean,0.7172610953987505,0.55,N/A,False,FN
010191.jpg,027559.jpg,True,ArcFace,ssd,cosine,0.7143347047377457,0.68,28.57,False,FN
010191.jpg,027559.jpg,True,ArcFace,ssd,euclidean,2.8966268403894047,4.15,N/A,True,TP
010191.jpg,027559.jpg,True,ArcFace,mtcnn,cosine,0.8111480548613481,0.68,18.89,False,FN
010191.jpg,027559.jpg,True,ArcFace,mtcnn,euclidean,3.21754282537854,4.15,N/A,True,TP
010191.jpg,027559.jpg,True,ArcFace,retinaface,cosine,0.8063714084155417,0.68,19.36,False,FN
010191.jpg,027559.jpg,True,ArcFace,retinaface,euclidean,3.15996183129981,4.15,N/A,True,TP
008971.jpg,014179.jpg,True,Facenet,opencv,cosine,0.18299896200298116,0.4,81.7,True,TP
008971.jpg,014179.jpg,True,Facenet,opencv,euclidean,7.293183393030985,10.0,N/A,True,TP
008971.jpg,014179.jpg,True,Facenet,ssd,cosine,0.1763963679035031,0.4,82.36,True,TP
008971.jpg,014179.jpg,True,Facenet,ssd,euclidean,7.156718249655678,10.0,N/A,True,TP
008971.jpg,014179.jpg,True,Facenet,mtcnn,cosine,0.12795220131742258,0.4,87.2,True,TP
008971.jpg,014179.jpg,True,Facenet,mtcnn,euclidean,5.959270471370091,10.0,N/A,True,TP
008971.jpg,014179.jpg,True,Facenet,retinaface,cosine,0.15771349235070153,0.4,84.23,True,TP
008971.jpg,014179.jpg,True,Facenet,retinaface,euclidean,6.6997815292364535,10.0,N/A,True,TP
008971.jpg,014179.jpg,True,OpenFace,opencv,cosine,0.22791951369149033,0.1,77.21,False,FN
008971.jpg,014179.jpg,True,OpenFace,opencv,euclidean,0.6751584835432553,0.55,N/A,False,FN
008971.jpg,014179.jpg,True,OpenFace,ssd,cosine,0.2271352839753178,0.1,77.29,False,FN
008971.jpg,014179.jpg,True,OpenFace,ssd,euclidean,0.6739959783988809,0.55,N/A,False,FN
008971.jpg,014179.jpg,True,OpenFace,mtcnn,cosine,0.24553259786277704,0.1,75.45,False,FN
008971.jpg,014179.jpg,True,OpenFace,mtcnn,euclidean,0.7007604125829775,0.55,N/A,False,FN
008971.jpg,014179.jpg,True,OpenFace,retinaface,cosine,0.17246644972667613,0.1,82.75,False,FN
008971.jpg,014179.jpg,True,OpenFace,retinaface,euclidean,0.5873098774669638,0.55,N/A,False,FN
008971.jpg,014179.jpg,True,ArcFace,opencv,cosine,0.26584369415563336,0.68,73.42,True,TP
008971.jpg,014179.jpg,True,ArcFace,opencv,euclidean,3.2136496341757064,4.15,N/A,True,TP
008971.jpg,014179.jpg,True,ArcFace,ssd,cosine,0.27212065965389154,0.68,72.79,True,TP
008971.jpg,014179.jpg,True,ArcFace,ssd,euclidean,3.0751297982693617,4.15,N/A,True,TP
008971.jpg,014179.jpg,True,ArcFace,mtcnn,cosine,0.26550996797646287,0.68,73.45,True,TP
008971.jpg,014179.jpg,True,ArcFace,mtcnn,euclidean,3.260326524001776,4.15,N/A,True,TP
008971.jpg,014179.jpg,True,ArcFace,retinaface,cosine,0.28225442659089184,0.68,71.77,True,TP
008971.jpg,014179.jpg,True,ArcFace,retinaface,euclidean,3.22796724783509,4.15,N/A,True,TP
010191.jpg,041166.jpg,True,Facenet,ssd,cosine,0.4596629389044128,0.4,54.03,False,FN
010191.jpg,041166.jpg,True,Facenet,ssd,euclidean,10.640472894456048,10.0,N/A,False,FN
010191.jpg,041166.jpg,True,Facenet,mtcnn,cosine,0.47648405379314607,0.4,52.35,False,FN
010191.jpg,041166.jpg,True,Facenet,mtcnn,euclidean,10.869167597463843,10.0,N/A,False,FN
010191.jpg,041166.jpg,True,Facenet,retinaface,cosine,0.5227939931649437,0.4,47.72,False,FN
010191.jpg,041166.jpg,True,Facenet,retinaface,euclidean,10.956064790419386,10.0,N/A,False,FN
010191.jpg,041166.jpg,True,OpenFace,ssd,cosine,0.3399379613577368,0.1,66.01,False,FN
010191.jpg,041166.jpg,True,OpenFace,ssd,euclidean,0.8245459105244245,0.55,N/A,False,FN
010191.jpg,041166.jpg,True,OpenFace,mtcnn,cosine,0.41489995312564754,0.1,58.51,False,FN
010191.jpg,041166.jpg,True,OpenFace,mtcnn,euclidean,0.9109334911838064,0.55,N/A,False,FN
010191.jpg,041166.jpg,True,OpenFace,retinaface,cosine,0.3546356995348632,0.1,64.54,False,FN
010191.jpg,041166.jpg,True,OpenFace,retinaface,euclidean,0.8421825514867174,0.55,N/A,False,FN
010191.jpg,041166.jpg,True,ArcFace,ssd,cosine,0.5988757525715793,0.68,40.11,True,TP
010191.jpg,041166.jpg,True,ArcFace,ssd,euclidean,3.3099443973698004,4.15,N/A,True,TP
010191.jpg,041166.jpg,True,ArcFace,mtcnn,cosine,0.6500486308644832,0.68,35.0,True,TP
010191.jpg,041166.jpg,True,ArcFace,mtcnn,euclidean,4.096918298428757,4.15,N/A,True,TP
010191.jpg,041166.jpg,True,ArcFace,retinaface,cosine,0.7059742362620325,0.68,29.4,False,FN
010191.jpg,041166.jpg,True,ArcFace,retinaface,euclidean,3.73495416172005,4.15,N/A,True,TP
011437.jpg,045318.jpg,True,Facenet,opencv,cosine,0.2869860337991871,0.4,71.3,True,TP
011437.jpg,045318.jpg,True,Facenet,opencv,euclidean,9.490305267249475,10.0,N/A,True,TP
011437.jpg,045318.jpg,True,Facenet,ssd,cosine,0.24601571573717007,0.4,75.4,True,TP
011437.jpg,045318.jpg,True,Facenet,ssd,euclidean,8.755595985474798,10.0,N/A,True,TP
011437.jpg,045318.jpg,True,Facenet,mtcnn,cosine,0.24219967632809547,0.4,75.78,True,TP
011437.jpg,045318.jpg,True,Facenet,mtcnn,euclidean,8.597860805705745,10.0,N/A,True,TP
011437.jpg,045318.jpg,True,Facenet,retinaface,cosine,0.27345245741234947,0.4,72.65,True,TP
011437.jpg,045318.jpg,True,Facenet,retinaface,euclidean,9.100009255292777,10.0,N/A,True,TP
011437.jpg,045318.jpg,True,OpenFace,opencv,cosine,0.4815087828943685,0.1,51.85,False,FN
011437.jpg,045318.jpg,True,OpenFace,opencv,euclidean,0.9813346011780466,0.55,N/A,False,FN
011437.jpg,045318.jpg,True,OpenFace,ssd,cosine,0.5770138581826063,0.1,42.3,False,FN
011437.jpg,045318.jpg,True,OpenFace,ssd,euclidean,1.074256853694371,0.55,N/A,False,FN
011437.jpg,045318.jpg,True,OpenFace,mtcnn,cosine,0.4650428289192087,0.1,53.5,False,FN
011437.jpg,045318.jpg,True,OpenFace,mtcnn,euclidean,0.9644094855420637,0.55,N/A,False,FN
011437.jpg,045318.jpg,True,OpenFace,retinaface,cosine,0.5906166244011429,0.1,40.94,False,FN
011437.jpg,045318.jpg,True,OpenFace,retinaface,euclidean,1.08684557658623,0.55,N/A,False,FN
011437.jpg,045318.jpg,True,ArcFace,opencv,cosine,0.47183318180106926,0.68,52.82,True,TP
011437.jpg,045318.jpg,True,ArcFace,opencv,euclidean,3.5331524075485152,4.15,N/A,True,TP
011437.jpg,045318.jpg,True,ArcFace,ssd,cosine,0.5228124628123889,0.68,47.72,True,TP
011437.jpg,045318.jpg,True,ArcFace,ssd,euclidean,3.7880588762225225,4.15,N/A,True,TP
011437.jpg,045318.jpg,True,ArcFace,mtcnn,cosine,0.5175131024475705,0.68,48.25,True,TP
011437.jpg,045318.jpg,True,ArcFace,mtcnn,euclidean,3.7956622842844334,4.15,N/A,True,TP
011437.jpg,045318.jpg,True,ArcFace,retinaface,cosine,0.48759167843870754,0.68,51.24,True,TP
011437.jpg,045318.jpg,True,ArcFace,retinaface,euclidean,3.430981798395161,4.15,N/A,True,TP
047098.jpg,057503.jpg,True,Facenet,opencv,cosine,0.1415735949940229,0.4,85.84,True,TP
047098.jpg,057503.jpg,True,Facenet,opencv,euclidean,6.467408400439391,10.0,N/A,True,TP
047098.jpg,057503.jpg,True,Facenet,ssd,cosine,0.18785341340715245,0.4,81.21,True,TP
047098.jpg,057503.jpg,True,Facenet,ssd,euclidean,7.46096820060419,10.0,N/A,True,TP
047098.jpg,057503.jpg,True,Facenet,mtcnn,cosine,0.1476039388818754,0.4,85.24,True,TP
047098.jpg,057503.jpg,True,Facenet,mtcnn,euclidean,6.657821342302082,10.0,N/A,True,TP
047098.jpg,057503.jpg,True,Facenet,retinaface,cosine,0.18126918707311768,0.4,81.87,True,TP
047098.jpg,057503.jpg,True,Facenet,retinaface,euclidean,7.333194120257756,10.0,N/A,True,TP
047098.jpg,057503.jpg,True,OpenFace,opencv,cosine,0.2976895779302644,0.1,70.23,False,FN
047098.jpg,057503.jpg,True,OpenFace,opencv,euclidean,0.7716081780292827,0.55,N/A,False,FN
047098.jpg,057503.jpg,True,OpenFace,ssd,cosine,0.2348329586564415,0.1,76.52,False,FN
047098.jpg,057503.jpg,True,OpenFace,ssd,euclidean,0.6853217706336167,0.55,N/A,False,FN
047098.jpg,057503.jpg,True,OpenFace,mtcnn,cosine,0.3570017791087785,0.1,64.3,False,FN
047098.jpg,057503.jpg,True,OpenFace,mtcnn,euclidean,0.8449873697113921,0.55,N/A,False,FN
047098.jpg,057503.jpg,True,OpenFace,retinaface,cosine,0.15037752905706925,0.1,84.96,False,FN
047098.jpg,057503.jpg,True,OpenFace,retinaface,euclidean,0.5484114061542809,0.55,N/A,True,TP
047098.jpg,057503.jpg,True,ArcFace,opencv,cosine,0.28092559771804604,0.68,71.91,True,TP
047098.jpg,057503.jpg,True,ArcFace,opencv,euclidean,3.2707681184487134,4.15,N/A,True,TP
047098.jpg,057503.jpg,True,ArcFace,ssd,cosine,0.2911445655441067,0.68,70.89,True,TP
047098.jpg,057503.jpg,True,ArcFace,ssd,euclidean,3.1473012343218243,4.15,N/A,True,TP
047098.jpg,057503.jpg,True,ArcFace,mtcnn,cosine,0.2874839167313602,0.68,71.25,True,TP
047098.jpg,057503.jpg,True,ArcFace,mtcnn,euclidean,3.4580653190839734,4.15,N/A,True,TP
047098.jpg,057503.jpg,True,ArcFace,retinaface,cosine,0.26520595195776386,0.68,73.48,True,TP
047098.jpg,057503.jpg,True,ArcFace,retinaface,euclidean,3.14235987938687,4.15,N/A,True,TP
000005.jpg,000009.jpg,False,Facenet,opencv,cosine,0.6469513083220171,0.4,35.3,False,TN
000005.jpg,000009.jpg,False,Facenet,opencv,euclidean,13.337376596434154,10.0,N/A,False,TN
000005.jpg,000009.jpg,False,Facenet,ssd,cosine,0.6719335225101939,0.4,32.81,False,TN
000005.jpg,000009.jpg,False,Facenet,ssd,euclidean,13.509874651301352,10.0,N/A,False,TN
000005.jpg,000009.jpg,False,Facenet,mtcnn,cosine,0.6388246206135644,0.4,36.12,False,TN
000005.jpg,000009.jpg,False,Facenet,mtcnn,euclidean,13.04472209676479,10.0,N/A,False,TN
000005.jpg,000009.jpg,False,Facenet,retinaface,cosine,0.7424821613906776,0.4,25.75,False,TN
000005.jpg,000009.jpg,False,Facenet,retinaface,euclidean,14.000125518031888,10.0,N/A,False,TN
000005.jpg,000009.jpg,False,OpenFace,opencv,cosine,0.6546293793818573,0.1,34.54,False,TN
000005.jpg,000009.jpg,False,OpenFace,opencv,euclidean,1.1442285050012777,0.55,N/A,False,TN
